"","Region","Site","Quadrat","date_taken","annotation_status","Latitude","Longitude","Original.File.Name","Ascidians..stalked..Solitary","Ascidians..stalked.Colonial","Ascidians..Unstalked..Colonial","Ascidians..Unstalked..Solitary","Bryozoa..hard","Bryozoa..hard..encrusting","Bryozoa..Soft","Bryozoa..Soft..Foliaceous","Crustacea..Barnacles","Crustacea..Barnacles..Acorn","Echinoderms..sea.urchin..regular.urchins","Erect.coarse.branching.brown..Sargassum.sp.","Macroalgae..Articulated.calcareous..red","Macroalgae..Encrusting..brown","Macroalgae..Encrusting..red","Macroalgae..Erect.coarse.branching.brown","Macroalgae..Erect.coarse.branching.red","Macroalgae..Erect.fine.branching.brown","Macroalgae..Erect.fine.branching.green","Macroalgae..Erect.fine.branching.red","Macroalgae..Filamentous...filiform...brown","Macroalgae..Filamentous...filiform...green","Macroalgae..Filamentous...filiform...red","Macroalgae..Globose...saccate.brown","Macroalgae..Laminate..brown","Macroalgae..Laminate..brown..Zonaria.sp.","Macroalgae..Large.canopy.forming...Ecklonia","Molluscs..Gastropods","No.Data","Seagrasses..Elliptical.Leaves","Seagrasses..Strap.like.leaves","Shadow","Sponges..Erect.forms","Sponges.crusts","Substrate..Consolidated..hard..Boulders","Substrate..Consolidated..hard..Cobbles","Substrate..Consolidated..hard..Rock","Substrate..Unconsolidated...pebble.gravel","Substrate..Unconsolidated..Sand.Mud...2mm.","northing","easting","dominant","max_val"
"4011","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8134166666667,151.273766666667,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0198D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,32,6257192.12125434,340228.996094865,"Macroalgae..Filamentous...filiform...brown",48
"4012","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8134194444444,151.273797222222,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0199D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,6257191.69182802,340231.816769895,"Macroalgae..Filamentous...filiform...brown",64
"4013","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.813425,151.273811111111,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0200D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,6257191.05261753,340233.249208887,"Macroalgae..Large.canopy.forming...Ecklonia",100
"4014","Sydney","Balgowlah","2","2014-03-03","not_verified_by_human",33.813425,151.273811111111,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0200D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,92,0,0,0,0,0,0,0,0,0,0,4,0,6257191.15661345,340233.267425421,"Macroalgae..Large.canopy.forming...Ecklonia",92
"4015","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8134222222222,151.273830555556,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0201D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,60,0,0,0,16,0,20,0,0,0,0,0,0,0,0,0,0,0,0,6257191.63149475,340235.032412001,"Macroalgae..Filamentous...filiform...brown",60
"4016","Sydney","Balgowlah","2","2014-03-03","not_verified_by_human",33.8134222222222,151.273830555556,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0201D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,24,44,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,0,0,0,6257191.65256406,340235.037402972,"Macroalgae..Filamentous...filiform...brown",44
"4017","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8134277777778,151.273858333333,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0202D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,28,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,4,6257190.90266301,340237.570178606,"Macroalgae..Encrusting..red",56
"4018","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8134277777778,151.273886111111,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0203D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,4,72,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6257191.13121576,340240.365495329,"Macroalgae..Filamentous...filiform...brown",72
"4019","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.813425,151.273916666667,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0204D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,8,64,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6257191.34062942,340242.96428461,"Macroalgae..Filamentous...filiform...brown",64
"4020","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8134277777778,151.27395,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0205D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,52,0,0,0,20,0,4,0,0,0,0,4,0,0,0,0,0,0,8,6257191.18252654,340246.14281802,"Macroalgae..Filamentous...filiform...brown",52
"4021","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8134277777778,151.273972222222,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0206D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6257191.3649044,340248.13065803,"Macroalgae..Filamentous...filiform...brown",52
"4022","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.813425,151.273986111111,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0207D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,4,36,0,0,0,4,0,0,0,0,8,0,16,0,0,0,0,0,0,16,6257191.59661676,340249.369509997,"Macroalgae..Filamentous...filiform...brown",36
"4023","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8134027777778,151.27405,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0210D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,40,0,0,0,12,0,28,0,0,4,0,4,0,4,0,0,0,0,0,6257194.1496734,340255.257592078,"Macroalgae..Filamentous...filiform...brown",40
"4024","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8133916666667,151.274069444444,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0211D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,60,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,6257195.28352645,340256.919280357,"Macroalgae..Filamentous...filiform...brown",60
"4025","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8133861111111,151.274075,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0212D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,12,0,0,0,32,0,0,0,0,0,40,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6257195.7059456,340257.595839086,"Macroalgae..Filamentous...filiform...brown",40
"4026","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8133722222222,151.274091666667,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0213D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,72,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6257197.43888952,340259.135693011,"Macroalgae..Filamentous...filiform...brown",72
"4027","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8133527777778,151.274102777778,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0214D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,16,68,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,6257199.76040655,340260.156647722,"Macroalgae..Filamentous...filiform...brown",68
"4028","Sydney","Balgowlah","2","2014-03-03","not_verified_by_human",33.8133527777778,151.274102777778,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0214D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,80,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6257199.74988966,340260.246252088,"Macroalgae..Filamentous...filiform...brown",80
"4029","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8133388888889,151.274116666667,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0215D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,4,72,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6257201.29431506,340261.209335232,"Macroalgae..Filamentous...filiform...brown",72
"4030","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8133222222222,151.274127777778,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0216D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,60,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6257203.17781633,340262.316868406,"Macroalgae..Filamentous...filiform...brown",60
"4031","Sydney","Balgowlah","2","2014-03-03","not_verified_by_human",33.8133222222222,151.274127777778,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0216D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,56,0,0,0,12,0,8,0,0,8,0,8,0,0,0,0,0,0,0,6257203.14943337,340262.20844055,"Macroalgae..Filamentous...filiform...brown",56
"4032","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8133055555556,151.274144444444,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0217D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,44,0,0,0,8,0,0,0,0,4,0,16,0,0,0,0,0,0,4,6257204.7618666,340263.91308069,"Macroalgae..Filamentous...filiform...brown",44
"4033","Sydney","Balgowlah","2","2014-03-03","not_verified_by_human",33.8133055555556,151.274144444444,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0217D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,32,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6257205.01398502,340264.113363082,"Macroalgae..Encrusting..red",48
"4034","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8132777777778,151.27415,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0218D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,44,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6257208.13415649,340264.433998824,"Macroalgae..Encrusting..red",48
"4035","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8132583333333,151.274158333333,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0219D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,60,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6257210.10701062,340265.045002468,"Macroalgae..Filamentous...filiform...brown",60
"4036","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8132416666667,151.274169444444,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0220D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,76,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6257212.18005993,340266.209382871,"Macroalgae..Filamentous...filiform...brown",76
"4037","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8132222222222,151.274172222222,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0221D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,80,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6257214.18859469,340266.284982276,"Macroalgae..Filamentous...filiform...brown",80
"4038","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8132,151.274177777778,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0222D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,40,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6257216.59043261,340266.805238737,"Macroalgae..Filamentous...filiform...brown",56
"4039","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8131833333333,151.274186111111,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0223D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6257218.56500989,340267.506728758,"Macroalgae..Filamentous...filiform...brown",100
"4040","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8131583333333,151.274183333333,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0224D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,52,0,0,0,8,0,4,0,0,8,0,0,0,4,0,0,0,0,4,6257221.20644043,340267.228561205,"Macroalgae..Filamentous...filiform...brown",52
"4041","Sydney","Balgowlah","2","2014-03-03","not_verified_by_human",33.8131583333333,151.274183333333,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0224D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,20,24,0,0,0,12,0,0,0,0,20,0,12,0,8,0,0,0,0,0,6257221.27807529,340267.288123401,"Macroalgae..Filamentous...filiform...brown",24
"4042","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8131277777778,151.274197222222,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0226D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,72,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6257224.785782,340268.313364955,"Macroalgae..Filamentous...filiform...brown",72
"4043","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8131055555556,151.274202777778,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0227D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,36,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,8,6257227.36017141,340269.111298041,"Macroalgae..Filamentous...filiform...brown",36
"4044","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8130444444444,151.274211111111,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0230D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6257234.12614985,340269.534646121,"Macroalgae..Filamentous...filiform...brown",84
"4045","Sydney","Balgowlah","2","2014-03-03","not_verified_by_human",33.8130444444444,151.274211111111,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0230D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,76,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6257234.00718249,340269.609827636,"Macroalgae..Filamentous...filiform...brown",76
"4046","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8130277777778,151.274213888889,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0231D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6257235.95955751,340270.009323813,"Macroalgae..Filamentous...filiform...brown",80
"4047","Sydney","Balgowlah","2","2014-03-03","not_verified_by_human",33.8130277777778,151.274213888889,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0231D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6257235.92550027,340269.788635353,"Macroalgae..Filamentous...filiform...brown",88
"4048","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8130138888889,151.274213888889,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0232D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,6257237.41145443,340269.709800081,"Macroalgae..Filamentous...filiform...brown",72
"4049","Sydney","Balgowlah","2","2014-03-03","not_verified_by_human",33.8129972222222,151.274216666667,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0233D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,6257239.47581437,340270.201463668,"Macroalgae..Filamentous...filiform...brown",88
"4050","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8129777777778,151.274211111111,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0234D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6257241.5146912,340269.346587386,"Macroalgae..Filamentous...filiform...brown",88
"4051","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8129416666667,151.274202777778,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0236D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,8,48,0,0,0,16,0,0,0,0,4,0,8,0,0,0,0,0,0,0,6257245.41413952,340268.620774183,"Macroalgae..Filamentous...filiform...brown",48
"4052","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8129222222222,151.274202777778,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0237D.jpg_1.jpg",0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,60,0,0,0,4,0,12,0,0,0,0,4,0,0,0,0,0,0,12,6257247.65417326,340268.525328697,"Macroalgae..Filamentous...filiform...brown",60
"4053","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8129083333333,151.2742,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0238D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,72,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,8,6257249.07386615,340268.283295172,"Macroalgae..Filamentous...filiform...brown",72
"4054","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8128666666667,151.274186111111,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0240D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,68,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,12,6257253.75935717,340266.905796945,"Macroalgae..Filamentous...filiform...brown",68
"4055","Sydney","Balgowlah","2","2014-03-03","not_verified_by_human",33.8128666666667,151.274186111111,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0240D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,60,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,8,6257253.48566506,340266.822940984,"Macroalgae..Filamentous...filiform...brown",60
"4056","Sydney","Balgowlah","3","2014-03-03","not_verified_by_human",33.8128666666667,151.274186111111,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0240D.jpg_3.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,16,6257253.8671326,340266.780943664,"Macroalgae..Filamentous...filiform...brown",68
"4057","Sydney","Balgowlah","4","2014-03-03","not_verified_by_human",33.8128666666667,151.274186111111,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0240D.jpg_4.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,6257253.72268418,340267.001193212,"Macroalgae..Encrusting..red",36
"4058","Sydney","Balgowlah","5","2014-03-03","verified_by_human",33.8128666666667,151.274186111111,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0240D.jpg_5.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,6257253.7758391,340266.994774607,"Macroalgae..Filamentous...filiform...brown",72
"4059","Sydney","Balgowlah","6","2014-03-03","not_verified_by_human",33.8128666666667,151.274186111111,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0240D.jpg_6.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,76,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,4,6257253.75868848,340266.819989807,"Macroalgae..Filamentous...filiform...brown",76
"4060","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8128472222222,151.274188888889,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0241D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,36,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,16,28,6257255.81472898,340266.997627137,"Macroalgae..Filamentous...filiform...brown",36
"4061","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8128333333333,151.274197222222,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0242D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,28,6257257.53373621,340267.888861107,"Macroalgae..Filamentous...filiform...brown",32
"4062","Sydney","Balgowlah","2","2014-03-03","not_verified_by_human",33.8128333333333,151.274197222222,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0242D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,48,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6257257.49529208,340267.985810261,"Macroalgae..Erect.fine.branching.red",48
"4063","Sydney","Balgowlah","3","2014-03-03","not_verified_by_human",33.8128333333333,151.274197222222,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0242D.jpg_3.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,44,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6257257.3689534,340267.828659817,"Macroalgae..Filamentous...filiform...brown",44
"4064","Sydney","Balgowlah","4","2014-03-03","not_verified_by_human",33.8128333333333,151.274197222222,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0242D.jpg_4.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6257257.34393121,340267.828478665,"Macroalgae..Filamentous...filiform...brown",88
"4065","Sydney","Balgowlah","5","2014-03-03","not_verified_by_human",33.8128333333333,151.274197222222,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0242D.jpg_5.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,6257257.57837841,340267.789177482,"Macroalgae..Filamentous...filiform...brown",64
"4066","Sydney","Balgowlah","6","2014-03-03","not_verified_by_human",33.8128333333333,151.274197222222,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0242D.jpg_6.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,84,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6257257.40640861,340267.970464982,"Macroalgae..Filamentous...filiform...brown",84
"4067","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8128083333333,151.274197222222,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0243D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,84,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6257260.20878675,340267.965126787,"Macroalgae..Filamentous...filiform...brown",84
"4068","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8127888888889,151.274197222222,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0244D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6257262.35214214,340267.934178562,"Macroalgae..Filamentous...filiform...brown",96
"4069","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8127694444444,151.2742,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0245D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,84,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6257264.44490284,340267.960492566,"Macroalgae..Filamentous...filiform...brown",84
"4070","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.81275,151.274202777778,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0246D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,28,6257266.86359681,340268.197254689,"Macroalgae..Filamentous...filiform...brown",48
"4071","Sydney","Balgowlah","2","2014-03-03","not_verified_by_human",33.81275,151.274202777778,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0246D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,4,0,0,0,68,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6257266.7082973,340268.25976721,"Macroalgae..Encrusting..red",68
"4072","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8127277777778,151.274202777778,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0247D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,4,0,0,0,84,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6257269.06073988,340268.312500369,"Macroalgae..Encrusting..red",84
"4073","Sydney","Balgowlah","1","2014-03-03","not_verified_by_human",33.8126694444444,151.274208333333,"2014.03.03_Sydney_Balgowlah_Manly.Point_T1_0250D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,0,0,0,0,0,72,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6257275.64018173,340268.667462329,"Macroalgae..Filamentous...filiform...brown",72
